file,item,family,tier,split,variant,score,detected
item_00364_dashcam_T2_train_B.png,00364,dashcam,T2,train,B,0.8781560063362122,True
item_00365_dashcam_T2_train_C.png,00365,dashcam,T2,train,C,0.890077531337738,True
item_00366_dashcam_T2_train_A.png,00366,dashcam,T2,train,A,0.7628980278968811,True
item_00367_dashcam_T2_train_B.png,00367,dashcam,T2,train,B,0.0091430647298693,False
item_00368_dashcam_T2_train_C.png,00368,dashcam,T2,train,C,0.9057207703590392,True
item_00369_dashcam_T2_train_A.png,00369,dashcam,T2,train,A,0.85219407081604,True
item_00370_dashcam_T2_train_B.png,00370,dashcam,T2,train,B,0.9189119935035706,True
item_00371_dashcam_T2_train_C.png,00371,dashcam,T2,train,C,0.92066752910614,True
item_00372_dashcam_T2_train_A.png,00372,dashcam,T2,train,A,0.9320570826530457,True
item_00373_dashcam_T2_train_B.png,00373,dashcam,T2,train,B,0.0810314714908599,False
item_00374_dashcam_T2_train_C.png,00374,dashcam,T2,train,C,0.9187982678413392,True
item_00375_dashcam_T2_train_A.png,00375,dashcam,T2,train,A,0.9027712345123292,True
item_00376_dashcam_T2_train_B.png,00376,dashcam,T2,train,B,0.0184081979095935,False
item_00377_dashcam_T2_train_C.png,00377,dashcam,T2,train,C,0.0333825871348381,False
item_00378_dashcam_T2_train_A.png,00378,dashcam,T2,train,A,0.8926143050193787,True
item_00379_dashcam_T2_train_B.png,00379,dashcam,T2,train,B,0.0771998092532157,False
item_00380_dashcam_T2_train_B.png,00380,dashcam,T2,train,B,0.8897038102149963,True
item_00382_dashcam_T2_train_A.png,00382,dashcam,T2,train,A,0.9131339192390442,True
item_00383_dashcam_T2_train_B.png,00383,dashcam,T2,train,B,0.9018413424491882,True
item_00384_dashcam_T2_train_C.png,00384,dashcam,T2,train,C,0.7985265851020813,True
item_00385_dashcam_T2_train_A.png,00385,dashcam,T2,train,A,0.936317265033722,True
item_00386_dashcam_T2_train_B.png,00386,dashcam,T2,train,B,0.0621416680514812,False
item_00388_dashcam_T2_train_A.png,00388,dashcam,T2,train,A,0.9362359642982484,True
item_00389_dashcam_T2_train_B.png,00389,dashcam,T2,train,B,0.8508464097976685,True
item_00391_dashcam_T2_train_A.png,00391,dashcam,T2,train,A,0.7798619270324707,True
item_00392_dashcam_T2_train_B.png,00392,dashcam,T2,train,B,0.8528328537940979,True
item_00393_dashcam_T2_train_C.png,00393,dashcam,T2,train,C,0.8116614818572998,True
item_00394_dashcam_T2_train_A.png,00394,dashcam,T2,train,A,0.8224769830703735,True
item_00395_dashcam_T2_train_B.png,00395,dashcam,T2,train,B,0.0142015498131513,False
item_00396_dashcam_T2_train_C.png,00396,dashcam,T2,train,C,0.8913697004318237,True
item_00397_dashcam_T2_train_A.png,00397,dashcam,T2,train,A,0.9019536972045898,True
item_00398_dashcam_T2_train_B.png,00398,dashcam,T2,train,B,0.0625009685754776,False
item_00399_dashcam_T2_train_C.png,00399,dashcam,T2,train,C,0.8899500966072083,True
item_00400_dashcam_T1_test_C.png,00400,dashcam,T1,test,C,0.9344781041145324,True
item_00401_dashcam_T1_test_A.png,00401,dashcam,T1,test,A,0.8324037790298462,True
item_00402_dashcam_T1_test_B.png,00402,dashcam,T1,test,B,0.0581584796309471,False
item_00403_dashcam_T1_test_C.png,00403,dashcam,T1,test,C,0.926453173160553,True
item_00404_dashcam_T1_test_A.png,00404,dashcam,T1,test,A,0.8831779360771179,True
item_00406_dashcam_T1_test_C.png,00406,dashcam,T1,test,C,0.8498431444168091,True
item_00407_dashcam_T1_test_A.png,00407,dashcam,T1,test,A,0.901728093624115,True
item_00408_dashcam_T1_test_B.png,00408,dashcam,T1,test,B,0.8269778490066528,True
item_00409_dashcam_T1_test_C.png,00409,dashcam,T1,test,C,0.8870338201522827,True
item_00410_dashcam_T1_test_A.png,00410,dashcam,T1,test,A,0.1128854528069496,False
item_00411_dashcam_T1_test_B.png,00411,dashcam,T1,test,B,0.0471179783344268,False
item_00412_dashcam_T1_test_C.png,00412,dashcam,T1,test,C,0.8546972870826721,True
item_00413_dashcam_T1_test_A.png,00413,dashcam,T1,test,A,0.8770617246627808,True
item_00414_dashcam_T1_test_B.png,00414,dashcam,T1,test,B,0.3052670359611511,False
item_00415_dashcam_T1_test_C.png,00415,dashcam,T1,test,C,0.8752799034118652,True
item_00416_dashcam_T1_test_A.png,00416,dashcam,T1,test,A,0.9197627902030944,True
item_00417_dashcam_T1_test_B.png,00417,dashcam,T1,test,B,0.9302120804786682,True
item_00418_dashcam_T1_test_C.png,00418,dashcam,T1,test,C,0.8946051597595215,True
item_00419_dashcam_T1_test_A.png,00419,dashcam,T1,test,A,0.9037854075431824,True
item_00420_dashcam_T1_test_B.png,00420,dashcam,T1,test,B,0.9068838953971864,True
item_00421_dashcam_T1_test_C.png,00421,dashcam,T1,test,C,0.809126615524292,True
item_00422_dashcam_T1_test_A.png,00422,dashcam,T1,test,A,0.9018761515617372,True
item_00423_dashcam_T1_test_B.png,00423,dashcam,T1,test,B,0.9206359386444092,True
item_00424_dashcam_T1_test_C.png,00424,dashcam,T1,test,C,0.9262437224388124,True
item_00425_dashcam_T1_test_A.png,00425,dashcam,T1,test,A,0.7596690058708191,True
item_00426_dashcam_T1_test_B.png,00426,dashcam,T1,test,B,0.0940389260649681,False
item_00427_dashcam_T1_test_C.png,00427,dashcam,T1,test,C,0.0183427389711141,False
item_00428_dashcam_T1_test_A.png,00428,dashcam,T1,test,A,0.8541582822799683,True
item_00429_dashcam_T1_test_B.png,00429,dashcam,T1,test,B,0.8868101835250854,True
item_00430_dashcam_T1_test_C.png,00430,dashcam,T1,test,C,0.9059185981750488,True
item_00431_dashcam_T1_test_A.png,00431,dashcam,T1,test,A,0.9220427870750428,True
item_00432_dashcam_T1_test_B.png,00432,dashcam,T1,test,B,0.0325424373149871,False
item_00433_dashcam_T1_test_C.png,00433,dashcam,T1,test,C,0.8835100531578064,True
item_00434_dashcam_T1_test_A.png,00434,dashcam,T1,test,A,0.5894457101821899,True
item_00436_dashcam_T1_test_C.png,00436,dashcam,T1,test,C,0.9076616168022156,True
item_00437_dashcam_T1_test_A.png,00437,dashcam,T1,test,A,0.863949179649353,True
item_00438_dashcam_T1_test_B.png,00438,dashcam,T1,test,B,0.9163820743560792,True
item_00439_dashcam_T1_test_C.png,00439,dashcam,T1,test,C,0.8594745397567749,True
item_00440_dashcam_T2_test_C.png,00440,dashcam,T2,test,C,0.8290743827819824,True
item_00441_dashcam_T2_test_A.png,00441,dashcam,T2,test,A,0.884824812412262,True
item_00442_dashcam_T2_test_B.png,00442,dashcam,T2,test,B,0.9070132374763488,True
item_00443_dashcam_T2_test_C.png,00443,dashcam,T2,test,C,0.8504300713539124,True
item_00444_dashcam_T2_test_A.png,00444,dashcam,T2,test,A,0.8692415952682495,True
item_00445_dashcam_T2_test_B.png,00445,dashcam,T2,test,B,0.7371184229850769,True
item_00446_dashcam_T2_test_C.png,00446,dashcam,T2,test,C,0.9237661957740784,True
item_00447_dashcam_T2_test_A.png,00447,dashcam,T2,test,A,0.8999603986740112,True
item_00448_dashcam_T2_test_B.png,00448,dashcam,T2,test,B,0.8608648777008057,True
item_00450_dashcam_T2_test_A.png,00450,dashcam,T2,test,A,0.4597103893756866,True
item_00451_dashcam_T2_test_B.png,00451,dashcam,T2,test,B,0.8877357840538025,True
item_00452_dashcam_T2_test_C.png,00452,dashcam,T2,test,C,0.7561295628547668,True
item_00453_dashcam_T2_test_A.png,00453,dashcam,T2,test,A,0.3938580751419067,True
item_00454_dashcam_T2_test_B.png,00454,dashcam,T2,test,B,0.0394819863140583,False
item_00455_dashcam_T2_test_C.png,00455,dashcam,T2,test,C,0.750204861164093,True
item_00456_dashcam_T2_test_A.png,00456,dashcam,T2,test,A,0.8866849541664124,True
item_00457_dashcam_T2_test_B.png,00457,dashcam,T2,test,B,0.0426098518073558,False
item_00458_dashcam_T2_test_C.png,00458,dashcam,T2,test,C,0.9296852946281432,True
item_00459_dashcam_T2_test_A.png,00459,dashcam,T2,test,A,0.179779440164566,False
item_00460_dashcam_T2_test_B.png,00460,dashcam,T2,test,B,0.672836422920227,True
item_00461_dashcam_T2_test_C.png,00461,dashcam,T2,test,C,0.932972252368927,True
item_00462_dashcam_T2_test_A.png,00462,dashcam,T2,test,A,0.7236469984054565,True
item_00463_dashcam_T2_test_B.png,00463,dashcam,T2,test,B,0.8517326712608337,True
item_00464_dashcam_T2_test_C.png,00464,dashcam,T2,test,C,0.9118442535400392,True
item_00465_dashcam_T2_test_A.png,00465,dashcam,T2,test,A,0.9203506708145142,True
item_00466_dashcam_T2_test_B.png,00466,dashcam,T2,test,B,0.0523863956332206,False
item_00467_dashcam_T2_test_C.png,00467,dashcam,T2,test,C,0.943373680114746,True
item_00468_dashcam_T2_test_A.png,00468,dashcam,T2,test,A,0.8724448680877686,True
item_00469_dashcam_T2_test_B.png,00469,dashcam,T2,test,B,0.902331531047821,True
item_00470_dashcam_T2_test_C.png,00470,dashcam,T2,test,C,0.0890084728598594,False
item_00471_dashcam_T2_test_A.png,00471,dashcam,T2,test,A,0.8364341259002686,True
item_00472_dashcam_T2_test_B.png,00472,dashcam,T2,test,B,0.1279048919677734,False
item_00473_dashcam_T2_test_C.png,00473,dashcam,T2,test,C,0.908361554145813,True
item_00474_dashcam_T2_test_A.png,00474,dashcam,T2,test,A,0.8672180771827698,True
item_00475_dashcam_T2_test_B.png,00475,dashcam,T2,test,B,0.8445535898208618,True
item_00476_dashcam_T2_test_C.png,00476,dashcam,T2,test,C,0.846208930015564,True
item_00477_dashcam_T2_test_A.png,00477,dashcam,T2,test,A,0.8740026354789734,True
item_00478_dashcam_T2_test_B.png,00478,dashcam,T2,test,B,0.927039921283722,True
item_00479_dashcam_T2_test_C.png,00479,dashcam,T2,test,C,0.9105551838874816,True
item_00480_phone_T1_train_C.png,00480,phone,T1,train,C,0.6254372596740723,True
item_00481_phone_T1_train_A.png,00481,phone,T1,train,A,0.0520921237766742,False
item_00482_phone_T1_train_B.png,00482,phone,T1,train,B,0.6786528825759888,True
item_00483_phone_T1_train_C.png,00483,phone,T1,train,C,0.8952151536941528,True
item_00484_phone_T1_train_A.png,00484,phone,T1,train,A,0.4997267425060272,True
item_00485_phone_T1_train_B.png,00485,phone,T1,train,B,0.7992469072341919,True
item_00486_phone_T1_train_C.png,00486,phone,T1,train,C,0.828538715839386,True
item_00487_phone_T1_train_A.png,00487,phone,T1,train,A,0.8385599851608276,True
item_00488_phone_T1_train_B.png,00488,phone,T1,train,B,0.852139949798584,True
item_00489_phone_T1_train_C.png,00489,phone,T1,train,C,0.9184663891792296,True
item_00490_phone_T1_train_A.png,00490,phone,T1,train,A,0.901271402835846,True
item_00491_phone_T1_train_B.png,00491,phone,T1,train,B,0.9492703676223756,True
item_00492_phone_T1_train_C.png,00492,phone,T1,train,C,0.8897198438644409,True
item_00493_phone_T1_train_A.png,00493,phone,T1,train,A,0.830279529094696,True
item_00494_phone_T1_train_B.png,00494,phone,T1,train,B,0.9429354071617126,True
item_00495_phone_T1_train_C.png,00495,phone,T1,train,C,0.8867465257644653,True
item_00496_phone_T1_train_A.png,00496,phone,T1,train,A,0.9365047216415404,True
item_00497_phone_T1_train_B.png,00497,phone,T1,train,B,0.881232738494873,True
item_00498_phone_T1_train_C.png,00498,phone,T1,train,C,0.8712916970252991,True
item_00499_phone_T1_train_A.png,00499,phone,T1,train,A,0.9209015965461732,True
item_00500_phone_T1_train_B.png,00500,phone,T1,train,B,0.5825166702270508,True
item_00501_phone_T1_train_C.png,00501,phone,T1,train,C,0.4962615668773651,True
item_00502_phone_T1_train_A.png,00502,phone,T1,train,A,0.8816797733306885,True
item_00503_phone_T1_train_B.png,00503,phone,T1,train,B,0.0437644384801387,False
item_00504_phone_T1_train_C.png,00504,phone,T1,train,C,0.6780421733856201,True
item_00505_phone_T1_train_A.png,00505,phone,T1,train,A,0.8965346813201904,True
item_00506_phone_T1_train_B.png,00506,phone,T1,train,B,0.7949466705322266,True
item_00507_phone_T1_train_C.png,00507,phone,T1,train,C,0.8450651168823242,True
item_00508_phone_T1_train_A.png,00508,phone,T1,train,A,0.871658444404602,True
item_00509_phone_T1_train_B.png,00509,phone,T1,train,B,0.8020103573799133,True
item_00510_phone_T1_train_C.png,00510,phone,T1,train,C,0.6354220509529114,True
item_00511_phone_T1_train_A.png,00511,phone,T1,train,A,0.8544037938117981,True
item_00512_phone_T1_train_B.png,00512,phone,T1,train,B,0.6905803084373474,True
item_00513_phone_T1_train_C.png,00513,phone,T1,train,C,0.816197395324707,True
item_00514_phone_T1_train_A.png,00514,phone,T1,train,A,0.8850938677787781,True
item_00515_phone_T1_train_B.png,00515,phone,T1,train,B,0.9066593050956726,True
item_00516_phone_T1_train_C.png,00516,phone,T1,train,C,0.865152895450592,True
item_00517_phone_T1_train_A.png,00517,phone,T1,train,A,0.8150109052658081,True
item_00518_phone_T1_train_B.png,00518,phone,T1,train,B,0.6826056838035583,True
item_00519_phone_T1_train_C.png,00519,phone,T1,train,C,0.8510543704032898,True
item_00520_phone_T1_train_A.png,00520,phone,T1,train,A,0.9257938861846924,True
item_00521_phone_T1_train_B.png,00521,phone,T1,train,B,0.8128119707107544,True
item_00522_phone_T1_train_C.png,00522,phone,T1,train,C,0.8725626468658447,True
item_00523_phone_T1_train_A.png,00523,phone,T1,train,A,0.9088670015335084,True
item_00524_phone_T1_train_B.png,00524,phone,T1,train,B,0.2771523892879486,False
item_00525_phone_T1_train_C.png,00525,phone,T1,train,C,0.8921496272087097,True
item_00526_phone_T1_train_A.png,00526,phone,T1,train,A,0.9032588005065918,True
item_00527_phone_T1_train_B.png,00527,phone,T1,train,B,0.8552477955818176,True
item_00528_phone_T1_train_C.png,00528,phone,T1,train,C,0.3509744703769684,False
item_00529_phone_T1_train_A.png,00529,phone,T1,train,A,0.4223253726959228,True
item_00530_phone_T1_train_B.png,00530,phone,T1,train,B,0.9229909777641296,True
item_00531_phone_T1_train_C.png,00531,phone,T1,train,C,0.4792118966579437,True
item_00532_phone_T1_train_A.png,00532,phone,T1,train,A,0.8564280271530151,True
item_00533_phone_T1_train_B.png,00533,phone,T1,train,B,0.90999835729599,True
item_00534_phone_T1_train_C.png,00534,phone,T1,train,C,0.9288121461868286,True
item_00535_phone_T1_train_A.png,00535,phone,T1,train,A,0.890000581741333,True
item_00536_phone_T1_train_B.png,00536,phone,T1,train,B,0.8853371739387512,True
item_00537_phone_T1_train_C.png,00537,phone,T1,train,C,0.5871031880378723,True
item_00538_phone_T1_train_A.png,00538,phone,T1,train,A,0.8664583563804626,True
item_00539_phone_T1_train_B.png,00539,phone,T1,train,B,0.7477165460586548,True
item_00540_phone_T1_train_C.png,00540,phone,T1,train,C,0.926908791065216,True
item_00541_phone_T1_train_A.png,00541,phone,T1,train,A,0.835469126701355,True
item_00542_phone_T1_train_B.png,00542,phone,T1,train,B,0.8681625723838806,True
item_00543_phone_T1_train_C.png,00543,phone,T1,train,C,0.8418378829956055,True
item_00544_phone_T1_train_A.png,00544,phone,T1,train,A,0.8017963171005249,True
item_00545_phone_T1_train_B.png,00545,phone,T1,train,B,0.6473559737205505,True
item_00546_phone_T1_train_C.png,00546,phone,T1,train,C,0.9361335039138794,True
item_00547_phone_T1_train_A.png,00547,phone,T1,train,A,0.8220462799072266,True
item_00548_phone_T1_train_B.png,00548,phone,T1,train,B,0.5910375714302063,True
item_00549_phone_T1_train_C.png,00549,phone,T1,train,C,0.2198161035776138,False
item_00550_phone_T1_train_A.png,00550,phone,T1,train,A,0.7545872926712036,True
item_00551_phone_T1_train_B.png,00551,phone,T1,train,B,0.6955901384353638,True
item_00552_phone_T1_train_C.png,00552,phone,T1,train,C,0.9040197134017944,True
item_00553_phone_T1_train_A.png,00553,phone,T1,train,A,0.904209852218628,True
item_00554_phone_T1_train_B.png,00554,phone,T1,train,B,0.1947951018810272,False
item_00555_phone_T1_train_C.png,00555,phone,T1,train,C,0.6014007925987244,True
item_00556_phone_T1_train_A.png,00556,phone,T1,train,A,0.8627826571464539,True
item_00557_phone_T1_train_B.png,00557,phone,T1,train,B,0.7677292823791504,True
item_00558_phone_T1_train_C.png,00558,phone,T1,train,C,0.859531044960022,True
item_00559_phone_T1_train_A.png,00559,phone,T1,train,A,0.9218600988388062,True
item_00561_phone_T2_hero_ChatGPT.png,00561,phone,T2,hero,ChatGPT,0.900669515132904,True
item_00564_phone_T2_train_A.png,00564,phone,T2,train,A,0.8959846496582031,True
item_00567_phone_T2_train_A.png,00567,phone,T2,train,A,0.8596488237380981,True
item_00568_phone_T2_train_B.png,00568,phone,T2,train,B,0.8177017569541931,True
item_00569_phone_T2_train_C.png,00569,phone,T2,train,C,0.6451207399368286,True
item_00572_phone_T2_train_C.png,00572,phone,T2,train,C,0.8833968043327332,True
item_00576_phone_T2_train_A.png,00576,phone,T2,train,A,0.8207786083221436,True
item_00577_phone_T2_train_B.png,00577,phone,T2,train,B,0.6040905714035034,True
item_00579_phone_T2_train_A.png,00579,phone,T2,train,A,0.8602256178855896,True
item_00580_phone_T2_train_A.png,00580,phone,T2,train,A,0.8932884931564331,True
item_00581_phone_T2_train_B.png,00581,phone,T2,train,B,0.9485624432563782,True
item_00582_phone_T2_train_C.png,00582,phone,T2,train,C,0.8128166198730469,True
item_00583_phone_T2_train_A.png,00583,phone,T2,train,A,0.7953913807868958,True
item_00585_phone_T2_train_C.png,00585,phone,T2,train,C,0.9244694709777832,True
item_00586_phone_T2_train_A.png,00586,phone,T2,train,A,0.8319512009620667,True
item_00587_phone_T2_train_B.png,00587,phone,T2,train,B,0.916450023651123,True
item_00588_phone_T2_train_C.png,00588,phone,T2,train,C,0.8968682885169983,True
item_00589_phone_T2_train_A.png,00589,phone,T2,train,A,0.912993311882019,True
item_00590_phone_T2_train_B.png,00590,phone,T2,train,B,0.4331032931804657,True
item_00591_phone_T2_train_C.png,00591,phone,T2,train,C,0.9277118444442748,True
item_00592_phone_T2_train_A.png,00592,phone,T2,train,A,0.9277852177619934,True
item_00593_phone_T2_train_B.png,00593,phone,T2,train,B,0.5014110207557678,True
item_00594_phone_T2_train_C.png,00594,phone,T2,train,C,0.7897785305976868,True
item_00595_phone_T2_train_A.png,00595,phone,T2,train,A,0.7090192437171936,True
item_00596_phone_T2_train_B.png,00596,phone,T2,train,B,0.9399091005325316,True
item_00597_phone_T2_train_C.png,00597,phone,T2,train,C,0.9007877707481384,True
item_00598_phone_T2_train_A.png,00598,phone,T2,train,A,0.8849364519119263,True
item_00599_phone_T2_train_B.png,00599,phone,T2,train,B,0.9224435091018676,True
item_00600_phone_T2_train_B.png,00600,phone,T2,train,B,0.1900844275951385,False
item_00601_phone_T2_train_C.png,00601,phone,T2,train,C,0.8754444718360901,True
item_00602_phone_T2_train_A.png,00602,phone,T2,train,A,0.8267266750335693,True
item_00603_phone_T2_train_B.png,00603,phone,T2,train,B,0.0746942088007927,False
item_00604_phone_T2_train_C.png,00604,phone,T2,train,C,0.8433575630187988,True
item_00605_phone_T2_train_A.png,00605,phone,T2,train,A,0.8554719090461731,True
item_00608_phone_T2_train_A.png,00608,phone,T2,train,A,0.8986151814460754,True
item_00609_phone_T2_train_B.png,00609,phone,T2,train,B,0.8807973861694336,True
item_00610_phone_T2_train_C.png,00610,phone,T2,train,C,0.6432336568832397,True
item_00611_phone_T2_train_A.png,00611,phone,T2,train,A,0.7709089517593384,True
item_00612_phone_T2_train_B.png,00612,phone,T2,train,B,0.7887699604034424,True
item_00613_phone_T2_train_C.png,00613,phone,T2,train,C,0.8833845257759094,True
item_00614_phone_T2_train_A.png,00614,phone,T2,train,A,0.8829677700996399,True
item_00615_phone_T2_train_B.png,00615,phone,T2,train,B,0.0974553301930427,False
item_00616_phone_T2_train_C.png,00616,phone,T2,train,C,0.7500351071357727,True
item_00617_phone_T2_train_A.png,00617,phone,T2,train,A,0.893640398979187,True
item_00618_phone_T2_train_B.png,00618,phone,T2,train,B,0.8267813324928284,True
item_00619_phone_T2_train_C.png,00619,phone,T2,train,C,0.8407492637634277,True
item_00620_phone_T2_train_C.png,00620,phone,T2,train,C,0.7984461784362793,True
item_00621_phone_T2_train_A.png,00621,phone,T2,train,A,0.72091144323349,True
item_00623_phone_T2_train_C.png,00623,phone,T2,train,C,0.8914679288864136,True
item_00624_phone_T2_train_A.png,00624,phone,T2,train,A,0.9384632110595704,True
item_00627_phone_T2_train_A.png,00627,phone,T2,train,A,0.8067640662193298,True
item_00628_phone_T2_train_B.png,00628,phone,T2,train,B,0.1962507367134094,False
item_00630_phone_T2_train_A.png,00630,phone,T2,train,A,0.6601850986480713,True
item_00631_phone_T2_train_B.png,00631,phone,T2,train,B,0.0531877651810646,False
item_00632_phone_T2_train_C.png,00632,phone,T2,train,C,0.7355067133903503,True
item_00633_phone_T2_train_A.png,00633,phone,T2,train,A,0.8596211671829224,True
item_00634_phone_T2_train_B.png,00634,phone,T2,train,B,0.7983490824699402,True
item_00635_phone_T2_train_C.png,00635,phone,T2,train,C,0.871350109577179,True
item_00636_phone_T2_train_A.png,00636,phone,T2,train,A,0.8350263833999634,True
item_00638_phone_T2_train_C.png,00638,phone,T2,train,C,0.8201623558998108,True
item_00639_phone_T2_train_A.png,00639,phone,T2,train,A,0.7364770770072937,True
item_00640_phone_T1_test_A.png,00640,phone,T1,test,A,0.8100115656852722,True
item_00641_phone_T1_test_B.png,00641,phone,T1,test,B,0.8812815546989441,True
item_00642_phone_T1_test_C.png,00642,phone,T1,test,C,0.8992012739181519,True
item_00643_phone_T1_test_A.png,00643,phone,T1,test,A,0.0246941298246383,False
item_00644_phone_T1_test_B.png,00644,phone,T1,test,B,0.8679508566856384,True
item_00645_phone_T1_test_C.png,00645,phone,T1,test,C,0.902472198009491,True
item_00646_phone_T1_test_A.png,00646,phone,T1,test,A,0.9108132123947144,True
item_00647_phone_T1_test_B.png,00647,phone,T1,test,B,0.8524235486984253,True
item_00648_phone_T1_test_C.png,00648,phone,T1,test,C,0.7957420945167542,True
item_00649_phone_T1_test_A.png,00649,phone,T1,test,A,0.8473421931266785,True
item_00650_phone_T1_test_B.png,00650,phone,T1,test,B,0.93102365732193,True
item_00651_phone_T1_test_C.png,00651,phone,T1,test,C,0.9007228016853333,True
item_00652_phone_T1_test_A.png,00652,phone,T1,test,A,0.9238353371620178,True
item_00653_phone_T1_test_B.png,00653,phone,T1,test,B,0.4717381298542022,True
item_00654_phone_T1_test_C.png,00654,phone,T1,test,C,0.9361451864242554,True
item_00655_phone_T1_test_A.png,00655,phone,T1,test,A,0.8531409502029419,True
item_00656_phone_T1_test_B.png,00656,phone,T1,test,B,0.9248028993606568,True
item_00657_phone_T1_test_C.png,00657,phone,T1,test,C,0.7747699618339539,True
item_00658_phone_T1_test_A.png,00658,phone,T1,test,A,0.104066252708435,False
item_00659_phone_T1_test_B.png,00659,phone,T1,test,B,0.8441746830940247,True
item_00660_phone_T1_test_C.png,00660,phone,T1,test,C,0.9215381741523744,True
item_00661_phone_T1_test_A.png,00661,phone,T1,test,A,0.6410294771194458,True
item_00662_phone_T1_test_B.png,00662,phone,T1,test,B,0.76063472032547,True
item_00663_phone_T1_test_C.png,00663,phone,T1,test,C,0.8921911716461182,True
item_00664_phone_T1_test_A.png,00664,phone,T1,test,A,0.931652009487152,True
item_00665_phone_T1_test_B.png,00665,phone,T1,test,B,0.4135887622833252,True
item_00666_phone_T1_test_C.png,00666,phone,T1,test,C,0.3198355436325073,False
item_00667_phone_T1_test_A.png,00667,phone,T1,test,A,0.9188929796218872,True
item_00668_phone_T1_test_B.png,00668,phone,T1,test,B,0.8934578895568848,True
item_00669_phone_T1_test_C.png,00669,phone,T1,test,C,0.8758689165115356,True
item_00670_phone_T1_test_A.png,00670,phone,T1,test,A,0.9101318717002868,True
item_00671_phone_T1_test_B.png,00671,phone,T1,test,B,0.8532363176345825,True
item_00672_phone_T1_test_C.png,00672,phone,T1,test,C,0.8673457503318787,True
item_00673_phone_T1_test_A.png,00673,phone,T1,test,A,0.6544816493988037,True
item_00674_phone_T1_test_B.png,00674,phone,T1,test,B,0.9415199756622314,True
item_00675_phone_T1_test_C.png,00675,phone,T1,test,C,0.7534011602401733,True
item_00676_phone_T1_test_A.png,00676,phone,T1,test,A,0.8412908911705017,True
item_00677_phone_T1_test_B.png,00677,phone,T1,test,B,0.5233534574508667,True
item_00678_phone_T1_test_C.png,00678,phone,T1,test,C,0.5174709558486938,True
item_00679_phone_T1_test_A.png,00679,phone,T1,test,A,0.889397919178009,True
item_00680_phone_T2_test_A.png,00680,phone,T2,test,A,0.0581563711166381,False
item_00681_phone_T2_test_B.png,00681,phone,T2,test,B,0.8536498546600342,True
item_00682_phone_T2_test_C.png,00682,phone,T2,test,C,0.1213056519627571,False
item_00683_phone_T2_test_A.png,00683,phone,T2,test,A,0.7869105935096741,True
item_00684_phone_T2_test_B.png,00684,phone,T2,test,B,0.9373818635940552,True
item_00685_phone_T2_test_C.png,00685,phone,T2,test,C,0.8265864253044128,True
item_00686_phone_T2_test_A.png,00686,phone,T2,test,A,0.8559867143630981,True
item_00687_phone_T2_test_B.png,00687,phone,T2,test,B,0.8735239505767822,True
item_00688_phone_T2_test_C.png,00688,phone,T2,test,C,0.9088646173477172,True
item_00689_phone_T2_test_A.png,00689,phone,T2,test,A,0.8363692760467529,True
item_00690_phone_T2_test_B.png,00690,phone,T2,test,B,0.2750300467014313,False
item_00691_phone_T2_test_C.png,00691,phone,T2,test,C,0.8805069327354431,True
item_00692_phone_T2_test_A.png,00692,phone,T2,test,A,0.8663325309753418,True
item_00693_phone_T2_test_B.png,00693,phone,T2,test,B,0.8300621509552002,True
item_00694_phone_T2_test_C.png,00694,phone,T2,test,C,0.8793744444847107,True
item_00695_phone_T2_test_A.png,00695,phone,T2,test,A,0.9203161597251892,True
item_00696_phone_T2_test_B.png,00696,phone,T2,test,B,0.897426187992096,True
item_00697_phone_T2_test_C.png,00697,phone,T2,test,C,0.9410591721534728,True
item_00698_phone_T2_test_A.png,00698,phone,T2,test,A,0.854697585105896,True
item_00699_phone_T2_test_B.png,00699,phone,T2,test,B,0.9225000739097596,True
item_00700_phone_T2_test_C.png,00700,phone,T2,test,C,0.7588348388671875,True
item_00701_phone_T2_test_A.png,00701,phone,T2,test,A,0.8951229453086853,True
item_00702_phone_T2_test_B.png,00702,phone,T2,test,B,0.7638625502586365,True
item_00703_phone_T2_test_C.png,00703,phone,T2,test,C,0.9302334189414978,True
item_00704_phone_T2_test_A.png,00704,phone,T2,test,A,0.5980743765830994,True
item_00705_phone_T2_test_B.png,00705,phone,T2,test,B,0.6067577004432678,True
item_00706_phone_T2_test_C.png,00706,phone,T2,test,C,0.756873369216919,True
item_00707_phone_T2_test_A.png,00707,phone,T2,test,A,0.2311405390501022,False
item_00708_phone_T2_test_B.png,00708,phone,T2,test,B,0.4456804394721985,True
item_00709_phone_T2_test_C.png,00709,phone,T2,test,C,0.7725576758384705,True
item_00710_phone_T2_test_A.png,00710,phone,T2,test,A,0.1200062111020088,False
item_00711_phone_T2_test_B.png,00711,phone,T2,test,B,0.9134811758995056,True
item_00712_phone_T2_test_C.png,00712,phone,T2,test,C,0.6522533297538757,True
item_00713_phone_T2_test_A.png,00713,phone,T2,test,A,0.8710511326789856,True
item_00714_phone_T2_test_B.png,00714,phone,T2,test,B,0.918737769126892,True
item_00715_phone_T2_test_C.png,00715,phone,T2,test,C,0.803719699382782,True
item_00716_phone_T2_test_A.png,00716,phone,T2,test,A,0.87114018201828,True
item_00717_phone_T2_test_B.png,00717,phone,T2,test,B,0.8758975267410278,True
item_00718_phone_T2_test_C.png,00718,phone,T2,test,C,0.8958410620689392,True
item_00719_phone_T2_test_A.png,00719,phone,T2,test,A,0.913573682308197,True
